"e.exe","QueryStandardInformationFile","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","CreateFileMapping","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","QueryStandardInformationFile","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","CreateFileMapping","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","QueryStandardInformationFile","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","CloseFile","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","CloseFile","C:\Windows\System32\cmd.exe"
"cmd.exe","ReadFile","C:\Windows\System32\winbrand.dll"
"cmd.exe","CreateFile","C:\ST"
"cmd.exe","CreateFile","C:\Windows\System32\apphelp.dll"
"cmd.exe","QueryBasicInformationFile","C:\Windows\System32\apphelp.dll"
"cmd.exe","CloseFile","C:\Windows\System32\apphelp.dll"
"cmd.exe","CreateFile","C:\Windows\System32\apphelp.dll"
"cmd.exe","CreateFileMapping","C:\Windows\System32\apphelp.dll"
"cmd.exe","CreateFileMapping","C:\Windows\System32\apphelp.dll"
"cmd.exe","Load Image","C:\Windows\System32\apphelp.dll"
"cmd.exe","CloseFile","C:\Windows\System32\apphelp.dll"
"cmd.exe","CreateFile","C:\Windows\AppPatch\sysmain.sdb"
"cmd.exe","QueryStandardInformationFile","C:\Windows\AppPatch\sysmain.sdb"
"cmd.exe","CreateFileMapping","C:\Windows\AppPatch\sysmain.sdb"
"cmd.exe","QueryStandardInformationFile","C:\Windows\AppPatch\sysmain.sdb"
"cmd.exe","CreateFileMapping","C:\Windows\AppPatch\sysmain.sdb"
"cmd.exe","QueryStandardInformationFile","C:\Windows\AppPatch\sysmain.sdb"
"cmd.exe","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags"
"cmd.exe","RegQueryValue","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\ShowDebugInfo"
"cmd.exe","RegCloseKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags"
"cmd.exe","CreateFile","C:\Windows\System32\cmd.exe"
"cmd.exe","QueryBasicInformationFile","C:\Windows\System32\cmd.exe"
"cmd.exe","CloseFile","C:\Windows\System32\cmd.exe"
"cmd.exe","CreateFile","C:\"
"cmd.exe","QueryDirectory","C:\Windows"
"cmd.exe","CloseFile","C:\"
"cmd.exe","CreateFile","C:\Windows"
"cmd.exe","QueryDirectory","C:\Windows\system32"
"cmd.exe","CloseFile","C:\Windows"
"cmd.exe","CreateFile","C:\Windows\System32"
"cmd.exe","QueryDirectory","C:\Windows\System32\cmd.exe"
"cmd.exe","CloseFile","C:\Windows\System32"
"cmd.exe","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders"
"cmd.exe","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache"
"cmd.exe","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders"
"cmd.exe","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers"
"cmd.exe","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers"
"cmd.exe","RegQueryValue","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\Windows\System32\cmd.exe"
"cmd.exe","RegCloseKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers"
"cmd.exe","CloseFile","C:\Windows\AppPatch\sysmain.sdb"
"cmd.exe","CreateFile","C:\ST"
"cmd.exe","QueryBasicInformationFile","C:\ST"
"cmd.exe","CloseFile","C:\ST"
"cmd.exe","QueryDirectory","C:\ST"
"cmd.exe","CreateFile","C:\ST"
"cmd.exe","QueryBasicInformationFile","C:\ST"
"cmd.exe","CloseFile","C:\ST"
"cmd.exe","CreateFile","C:\ST\e"
"cmd.exe","ReadFile","C:\Windows\System32\cmd.exe"
"cmd.exe","WriteFile","C:\ST\e"
"cmd.exe","CloseFile","C:\ST\e"
"cmd.exe","QueryNameInformationFile","C:\Windows\System32\user32.dll"
"cmd.exe","QueryNameInformationFile","C:\Windows\System32\msctf.dll"
"cmd.exe","QueryNameInformationFile","C:\Windows\System32\gdi32.dll"
"cmd.exe","QueryNameInformationFile","C:\Windows\System32\imm32.dll"
"cmd.exe","CloseFile","C:\ST"
"e.exe","Thread Exit",""
"e.exe","QueryNameInformationFile","C:\ST\e.exe"
"e.exe","QueryNameInformationFile","C:\Windows\System32\apphelp.dll"
"e.exe","QueryNameInformationFile","C:\Windows\System32\KernelBase.dll"
"e.exe","QueryNameInformationFile","C:\Windows\System32\kernel32.dll"
"e.exe","QueryNameInformationFile","C:\Windows\System32\msvcrt.dll"
"e.exe","QueryNameInformationFile","C:\Windows\System32\ntdll.dll"
"e.exe","QueryNameInformationFile","C:\Windows\System32\apisetschema.dll"
"e.exe","Process Exit",""
"e.exe","CloseFile","C:\ST"
"e.exe","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions"
"e.exe","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager"
"e.exe","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options"
